id1,id2,weight
A679,ICD10,1
A679,A67,1
A679,Block A65-A69,1
A680,Chapter I,1
A680,A68,1
A680,ICD10,1
A680,Block A65-A69,1
A68,Chapter I,1
A68,ICD10,1
A68,Block A65-A69,1
A681,Chapter I,1
A681,A68,1
A681,ICD10,1
A681,Block A65-A69,1
A689,Chapter I,1
A689,A68,1
A689,ICD10,1
A689,Block A65-A69,1
A690,Chapter I,1
A690,A69,1
A690,ICD10,1
A690,Block A65-A69,1
A69,Chapter I,1
A69,ICD10,1
A69,Block A65-A69,1
A691,Chapter I,1
A691,A69,1
A691,ICD10,1
A691,Block A65-A69,1
A692,Chapter I,1
A692,A69,1
A692,ICD10,1
A692,Block A65-A69,1
A698,Chapter I,1
A698,A69,1
A698,ICD10,1
A698,Block A65-A69,1
A699,Chapter I,1
A699,A69,1
A699,ICD10,1
A699,Block A65-A69,1
A70,Chapter I,1
A70,Block A70-A74,1
A70,ICD10,1
Block A70-A74,Chapter I,1
Block A70-A74,ICD10,1
A710,Chapter I,1
A710,Block A70-A74,1
A710,ICD10,1
A710,A71,1
A71,Chapter I,1
A71,Block A70-A74,1
A71,ICD10,1
A711,Chapter I,1
A711,Block A70-A74,1
A711,ICD10,1
A711,A71,1
A719,Chapter I,1
A719,Block A70-A74,1
A719,ICD10,1
A719,A71,1
A740,Chapter I,1
A740,A74,1
A740,ICD10,1
A740,Block A70-A74,1
A74,Chapter I,1
A74,Block A70-A74,1
A74,ICD10,1
A748,Chapter I,1
A748,A74,1
A748,ICD10,1
A748,Block A70-A74,1
A749,Chapter I,1
A749,A74,1
A749,ICD10,1
A749,Block A70-A74,1
A750,A75,1
A750,Chapter I,1
A750,ICD10,1
A750,Block A75-A79,1
A75,Chapter I,1
A75,ICD10,1
A75,Block A75-A79,1
Block A75-A79,Chapter I,1
Block A75-A79,ICD10,1
A751,A75,1
A751,Chapter I,1
A751,ICD10,1
A751,Block A75-A79,1
A752,A75,1
A752,Chapter I,1
A752,ICD10,1
A752,Block A75-A79,1
A753,A75,1
A753,Chapter I,1
A753,ICD10,1
A753,Block A75-A79,1
A759,A75,1
A759,Chapter I,1
A759,ICD10,1
A759,Block A75-A79,1
A770,Chapter I,1
A770,A77,1
A770,ICD10,1
A770,Block A75-A79,1
A77,Chapter I,1
A77,ICD10,1
A77,Block A75-A79,1
A771,Chapter I,1
A771,A77,1
A771,ICD10,1
A771,Block A75-A79,1
A772,Chapter I,1
A772,A77,1
A772,ICD10,1
A772,Block A75-A79,1
A773,Chapter I,1
A773,A77,1
A773,ICD10,1
A773,Block A75-A79,1
A778,Chapter I,1
A778,A77,1
A778,ICD10,1
A778,Block A75-A79,1
A779,Chapter I,1
A779,A77,1
A779,ICD10,1
A779,Block A75-A79,1
A78,Chapter I,1
A78,ICD10,1
A78,Block A75-A79,1
A790,Chapter I,1
A790,ICD10,1
A790,Block A75-A79,1
A790,A79,1
A79,Chapter I,1
A79,ICD10,1
A79,Block A75-A79,1
A791,Chapter I,1
A791,ICD10,1
A791,Block A75-A79,1
A791,A79,1
A798,Chapter I,1
A798,ICD10,1
A798,Block A75-A79,1
A798,A79,1
A799,Chapter I,1
A799,ICD10,1
A799,Block A75-A79,1
A799,A79,1
A800,Chapter I,1
A800,Block A80-A89,1
A800,ICD10,1
A800,A80,1
A80,Chapter I,1
A80,ICD10,1
A80,Block A80-A89,1
Block A80-A89,Chapter I,1
Block A80-A89,ICD10,1
A801,Chapter I,1
A801,Block A80-A89,1
A801,ICD10,1
A801,A80,1
A802,Chapter I,1
A802,Block A80-A89,1
A802,ICD10,1
A802,A80,1
A803,Chapter I,1
A803,Block A80-A89,1
A803,ICD10,1
A803,A80,1
A804,Chapter I,1
A804,Block A80-A89,1
A804,ICD10,1
A804,A80,1
A809,Chapter I,1
A809,Block A80-A89,1
A809,ICD10,1
A809,A80,1
A810,Chapter I,1
A810,Block A80-A89,1
A810,ICD10,1
A810,A81,1
A81,Chapter I,1
A81,ICD10,1
A81,Block A80-A89,1
A811,Chapter I,1
A811,Block A80-A89,1
A811,ICD10,1
A811,A81,1
A812,Chapter I,1
A812,Block A80-A89,1
A812,ICD10,1
A812,A81,1
A818,Chapter I,1
A818,Block A80-A89,1
A818,ICD10,1
A818,A81,1
A819,Chapter I,1
A819,Block A80-A89,1
A819,ICD10,1
A819,A81,1
A820,Chapter I,1
A820,A82,1
A820,ICD10,1
A820,Block A80-A89,1
A82,Chapter I,1
A82,ICD10,1
A82,Block A80-A89,1
A821,Chapter I,1
A821,A82,1
A821,ICD10,1
A821,Block A80-A89,1
A829,Chapter I,1
A829,A82,1
A829,ICD10,1
A829,Block A80-A89,1
A830,Chapter I,1
A830,A83,1
A830,ICD10,1
A830,Block A80-A89,1
A83,Chapter I,1
A83,ICD10,1
A83,Block A80-A89,1
A831,Chapter I,1
A831,A83,1
A831,ICD10,1
A831,Block A80-A89,1
A832,Chapter I,1
A832,A83,1
A832,ICD10,1
A832,Block A80-A89,1
A833,Chapter I,1
A833,A83,1
A833,ICD10,1
A833,Block A80-A89,1
A834,Chapter I,1
A834,A83,1
A834,ICD10,1
A834,Block A80-A89,1
A835,Chapter I,1
A835,A83,1
A835,ICD10,1
A835,Block A80-A89,1
A836,Chapter I,1
A836,A83,1
A836,ICD10,1
A836,Block A80-A89,1
A838,Chapter I,1
A838,A83,1
A838,ICD10,1
A838,Block A80-A89,1
A839,Chapter I,1
A839,A83,1
A839,ICD10,1
A839,Block A80-A89,1
A840,Chapter I,1
A840,Block A80-A89,1
A840,A84,1
A840,ICD10,1
A84,Chapter I,1
A84,ICD10,1
A84,Block A80-A89,1
A841,Chapter I,1
A841,Block A80-A89,1
A841,A84,1
A841,ICD10,1
A848,Chapter I,1
A848,Block A80-A89,1
A848,A84,1
A848,ICD10,1
A849,Chapter I,1
A849,Block A80-A89,1
A849,A84,1
A849,ICD10,1
A850,Chapter I,1
A850,Block A80-A89,1
A850,A85,1
A850,ICD10,1
A85,Chapter I,1
A85,ICD10,1
A85,Block A80-A89,1
A851,Chapter I,1
A851,Block A80-A89,1
A851,A85,1
A851,ICD10,1
A852,Chapter I,1
A852,Block A80-A89,1
A852,A85,1
A852,ICD10,1
A858,Chapter I,1
A858,Block A80-A89,1
A858,A85,1
A858,ICD10,1
A86,Chapter I,1
A86,ICD10,1
A86,Block A80-A89,1
A870,Chapter I,1
A870,ICD10,1
A870,Block A80-A89,1
A870,A87,1
A87,Chapter I,1
A87,ICD10,1
A87,Block A80-A89,1
A871,Chapter I,1
A871,ICD10,1
A871,Block A80-A89,1
A871,A87,1
A872,Chapter I,1
A872,ICD10,1
A872,Block A80-A89,1
A872,A87,1
A878,Chapter I,1
A878,ICD10,1
A878,Block A80-A89,1
A878,A87,1
A879,Chapter I,1
A879,ICD10,1
A879,Block A80-A89,1
A879,A87,1
A880,A88,1
A880,Chapter I,1
A880,ICD10,1
A880,Block A80-A89,1
A88,Chapter I,1
A88,ICD10,1
A88,Block A80-A89,1
A881,A88,1
A881,Chapter I,1
A881,ICD10,1
A881,Block A80-A89,1
A888,A88,1
A888,Chapter I,1
A888,ICD10,1
A888,Block A80-A89,1
A89,Chapter I,1
A89,ICD10,1
A89,Block A80-A89,1
A90,Chapter I,1
A90,ICD10,1
A90,Block A80-A89,1
A91,Chapter I,1
A91,ICD10,1
A91,Block A80-A89,1
A920,Chapter I,1
A920,Block A92-A99,1
A920,ICD10,1
A920,A92,1
A92,Chapter I,1
A92,Block A92-A99,1
A92,ICD10,1
Block A92-A99,Chapter I,1
Block A92-A99,ICD10,1
A921,Chapter I,1
A921,Block A92-A99,1
A921,ICD10,1
A921,A92,1
A922,Chapter I,1
A922,Block A92-A99,1
A922,ICD10,1
A922,A92,1
A923,Chapter I,1
A923,Block A92-A99,1
A923,ICD10,1
A923,A92,1
A924,Chapter I,1
A924,Block A92-A99,1
A924,ICD10,1
A924,A92,1
A928,Chapter I,1
A928,Block A92-A99,1
A928,ICD10,1
A928,A92,1
A929,Chapter I,1
A929,Block A92-A99,1
A929,ICD10,1
A929,A92,1
A930,Chapter I,1
A930,Block A92-A99,1
A930,A93,1
A930,ICD10,1
A93,Chapter I,1
A93,Block A92-A99,1
A93,ICD10,1
A931,Chapter I,1
A931,Block A92-A99,1
A931,A93,1
A931,ICD10,1
A932,Chapter I,1
A932,Block A92-A99,1
A932,A93,1
A932,ICD10,1
A938,Chapter I,1
A938,Block A92-A99,1
A938,A93,1
A938,ICD10,1
A94,Chapter I,1
A94,Block A92-A99,1
A94,ICD10,1
A950,Chapter I,1
A950,A95,1
A950,Block A92-A99,1
A950,ICD10,1
A95,Chapter I,1
A95,Block A92-A99,1
A95,ICD10,1
A951,Chapter I,1
A951,A95,1
A951,Block A92-A99,1
A951,ICD10,1
A959,Chapter I,1
A959,A95,1
A959,Block A92-A99,1
A959,ICD10,1
A960,Chapter I,1
A960,A96,1
A960,Block A92-A99,1
A960,ICD10,1
A96,Chapter I,1
A96,Block A92-A99,1
A96,ICD10,1
A961,Chapter I,1
A961,A96,1
A961,Block A92-A99,1
A961,ICD10,1
A962,Chapter I,1
A962,A96,1
A962,Block A92-A99,1
A962,ICD10,1
A968,Chapter I,1
A968,A96,1
A968,Block A92-A99,1
A968,ICD10,1
A969,Chapter I,1
A969,A96,1
A969,Block A92-A99,1
A969,ICD10,1
A970,Chapter I,1
A970,A97,1
A970,Block A92-A99,1
A970,ICD10,1
A97,Chapter I,1
A97,Block A92-A99,1
A97,ICD10,1
A971,Chapter I,1
A971,A97,1
A971,Block A92-A99,1
A971,ICD10,1
A972,Chapter I,1
A972,A97,1
A972,Block A92-A99,1
A972,ICD10,1
A979,Chapter I,1
A979,A97,1
A979,Block A92-A99,1
A979,ICD10,1
A980,Chapter I,1
A980,Block A92-A99,1
A980,ICD10,1
A980,A98,1
A98,Chapter I,1
A98,Block A92-A99,1
A98,ICD10,1
A981,Chapter I,1
A981,Block A92-A99,1
A981,ICD10,1
A981,A98,1
A982,Chapter I,1
A982,Block A92-A99,1
A982,ICD10,1
A982,A98,1
A983,Chapter I,1
A983,Block A92-A99,1
A983,ICD10,1
A983,A98,1
A984,Chapter I,1
A984,Block A92-A99,1
A984,ICD10,1
A984,A98,1
A985,Chapter I,1
A985,Block A92-A99,1
A985,ICD10,1
A985,A98,1
A988,Chapter I,1
A988,Block A92-A99,1
A988,ICD10,1
A988,A98,1
A99,Chapter I,1
A99,Block A92-A99,1
A99,ICD10,1
B000,Chapter I,1
B000,Block B00-B09,1
B000,B00,1
B000,ICD10,1
B00,Chapter I,1
B00,Block B00-B09,1
B00,ICD10,1
Block B00-B09,Chapter I,1
Block B00-B09,ICD10,1
B001,Chapter I,1
B001,Block B00-B09,1
B001,B00,1
B001,ICD10,1
B002,Chapter I,1
B002,Block B00-B09,1
B002,B00,1
B002,ICD10,1
B003,Chapter I,1
B003,Block B00-B09,1
B003,B00,1
B003,ICD10,1
B004,Chapter I,1
B004,Block B00-B09,1
B004,B00,1
B004,ICD10,1
B005,Chapter I,1
B005,Block B00-B09,1
B005,B00,1
B005,ICD10,1
B007,Chapter I,1
B007,Block B00-B09,1
B007,B00,1
B007,ICD10,1
B008,Chapter I,1
B008,Block B00-B09,1
B008,B00,1
B008,ICD10,1
B009,Chapter I,1
B009,Block B00-B09,1
B009,B00,1
B009,ICD10,1
B010,Chapter I,1
B010,Block B00-B09,1
B010,B01,1
B010,ICD10,1
B01,Chapter I,1
B01,Block B00-B09,1
B01,ICD10,1
B011,Chapter I,1
B011,Block B00-B09,1
B011,B01,1
B011,ICD10,1
B012,Chapter I,1
B012,Block B00-B09,1
B012,B01,1
B012,ICD10,1
B018,Chapter I,1
B018,Block B00-B09,1
B018,B01,1
B018,ICD10,1
B019,Chapter I,1
B019,Block B00-B09,1
B019,B01,1
B019,ICD10,1
B020,B02,1
B020,Chapter I,1
B020,Block B00-B09,1
B020,ICD10,1
B02,Chapter I,1
B02,Block B00-B09,1
B02,ICD10,1
B021,B02,1
B021,Chapter I,1
B021,Block B00-B09,1
B021,ICD10,1
B022,B02,1
B022,Chapter I,1
B022,Block B00-B09,1
B022,ICD10,1
B023,B02,1
B023,Chapter I,1
B023,Block B00-B09,1
B023,ICD10,1
B027,B02,1
B027,Chapter I,1
B027,Block B00-B09,1
B027,ICD10,1
B028,B02,1
B028,Chapter I,1
B028,Block B00-B09,1
B028,ICD10,1
B029,B02,1
B029,Chapter I,1
B029,Block B00-B09,1
B029,ICD10,1
B03,Chapter I,1
B03,Block B00-B09,1
B03,ICD10,1
B04,Chapter I,1
B04,Block B00-B09,1
B04,ICD10,1
B050,Chapter I,1
B050,Block B00-B09,1
B050,ICD10,1
B050,B05,1
B05,Chapter I,1
B05,Block B00-B09,1
B05,ICD10,1
B051,Chapter I,1
B051,Block B00-B09,1
B051,ICD10,1
B051,B05,1
B052,Chapter I,1
B052,Block B00-B09,1
B052,ICD10,1
B052,B05,1
B053,Chapter I,1
B053,Block B00-B09,1
B053,ICD10,1
B053,B05,1
B054,Chapter I,1
B054,Block B00-B09,1
B054,ICD10,1
B054,B05,1
B058,Chapter I,1
B058,Block B00-B09,1
B058,ICD10,1
B058,B05,1
B059,Chapter I,1
B059,Block B00-B09,1
B059,ICD10,1
B059,B05,1
B060,Chapter I,1
B060,B06,1
B060,Block B00-B09,1
B060,ICD10,1
B06,Chapter I,1
B06,Block B00-B09,1
B06,ICD10,1
B068,Chapter I,1
B068,B06,1
B068,Block B00-B09,1
B068,ICD10,1
B069,Chapter I,1
B069,B06,1
B069,Block B00-B09,1
B069,ICD10,1
B07,Chapter I,1
B07,Block B00-B09,1
B07,ICD10,1
B080,B08,1
B080,Chapter I,1
B080,Block B00-B09,1
B080,ICD10,1
B08,Chapter I,1
B08,Block B00-B09,1
B08,ICD10,1
B081,B08,1
B081,Chapter I,1
B081,Block B00-B09,1
B081,ICD10,1
B082,B08,1
B082,Chapter I,1
B082,Block B00-B09,1
B082,ICD10,1
B083,B08,1
B083,Chapter I,1
B083,Block B00-B09,1
B083,ICD10,1
B084,B08,1
B084,Chapter I,1
B084,Block B00-B09,1
B084,ICD10,1
B085,B08,1
B085,Chapter I,1
B085,Block B00-B09,1
B085,ICD10,1
B088,B08,1
B088,Chapter I,1
B088,Block B00-B09,1
B088,ICD10,1
B09,Chapter I,1
B09,Block B00-B09,1
B09,ICD10,1
B150,Chapter I,1
B150,Block B15-B19,1
B150,B15,1
B150,ICD10,1
B15,Chapter I,1
B15,ICD10,1
B15,Block B15-B19,1
Block B15-B19,Chapter I,1
Block B15-B19,ICD10,1
B159,Chapter I,1
B159,Block B15-B19,1
B159,B15,1
B159,ICD10,1
B160,Chapter I,1
B160,Block B15-B19,1
B160,B16,1
B160,ICD10,1
B16,Chapter I,1
B16,ICD10,1
B16,Block B15-B19,1
B161,Chapter I,1
B161,Block B15-B19,1
B161,B16,1
B161,ICD10,1
B162,Chapter I,1
B162,Block B15-B19,1
B162,B16,1
B162,ICD10,1
B169,Chapter I,1
B169,Block B15-B19,1
B169,B16,1
B169,ICD10,1
B170,Chapter I,1
B170,B17,1
B170,Block B15-B19,1
B170,ICD10,1
B17,Chapter I,1
B17,ICD10,1
B17,Block B15-B19,1
B171,Chapter I,1
B171,B17,1
B171,Block B15-B19,1
B171,ICD10,1
B172,Chapter I,1
B172,B17,1
B172,Block B15-B19,1
B172,ICD10,1
B178,Chapter I,1
B178,B17,1
B178,Block B15-B19,1
B178,ICD10,1
B179,Chapter I,1
B179,B17,1
B179,Block B15-B19,1
B179,ICD10,1
B180,Chapter I,1
B180,B18,1
B180,Block B15-B19,1
B180,ICD10,1
B18,Chapter I,1
B18,ICD10,1
B18,Block B15-B19,1
B181,Chapter I,1
B181,B18,1
B181,Block B15-B19,1
B181,ICD10,1
B182,Chapter I,1
B182,B18,1
B182,Block B15-B19,1
B182,ICD10,1
B188,Chapter I,1
B188,B18,1
B188,Block B15-B19,1
B188,ICD10,1
B189,Chapter I,1
B189,B18,1
B189,Block B15-B19,1
B189,ICD10,1
B190,B19,1
B190,Chapter I,1
B190,Block B15-B19,1
B190,ICD10,1
B19,Chapter I,1
B19,ICD10,1
B19,Block B15-B19,1
B199,B19,1
B199,Chapter I,1
B199,Block B15-B19,1
B199,ICD10,1
B200,Chapter I,1
B200,Block B20-B24,1
B200,ICD10,1
B200,B20,1
B20,Chapter I,1
B20,ICD10,1
B20,Block B20-B24,1
Block B20-B24,Chapter I,1
Block B20-B24,ICD10,1
B201,Chapter I,1
B201,Block B20-B24,1
B201,ICD10,1
B201,B20,1
B202,Chapter I,1
B202,Block B20-B24,1
B202,ICD10,1
B202,B20,1
B203,Chapter I,1
B203,Block B20-B24,1
B203,ICD10,1
B203,B20,1
B204,Chapter I,1
B204,Block B20-B24,1
B204,ICD10,1
B204,B20,1
B205,Chapter I,1
B205,Block B20-B24,1
B205,ICD10,1
B205,B20,1
B206,Chapter I,1
B206,Block B20-B24,1
B206,ICD10,1
B206,B20,1
B207,Chapter I,1
B207,Block B20-B24,1
B207,ICD10,1
B207,B20,1
B208,Chapter I,1
B208,Block B20-B24,1
B208,ICD10,1
B208,B20,1
B209,Chapter I,1
B209,Block B20-B24,1
B209,ICD10,1
B209,B20,1
B210,Chapter I,1
B210,B21,1
B210,ICD10,1
B210,Block B20-B24,1
B21,Chapter I,1
B21,ICD10,1
B21,Block B20-B24,1
B211,Chapter I,1
B211,B21,1
B211,ICD10,1
B211,Block B20-B24,1
B212,Chapter I,1
B212,B21,1
B212,ICD10,1
B212,Block B20-B24,1
B213,Chapter I,1
B213,B21,1
B213,ICD10,1
B213,Block B20-B24,1
B217,Chapter I,1
B217,B21,1
B217,ICD10,1
B217,Block B20-B24,1
B218,Chapter I,1
B218,B21,1
B218,ICD10,1
B218,Block B20-B24,1
B219,Chapter I,1
B219,B21,1
B219,ICD10,1
B219,Block B20-B24,1
B220,Chapter I,1
B220,B22,1
B220,ICD10,1
B220,Block B20-B24,1
B22,Chapter I,1
B22,ICD10,1
B22,Block B20-B24,1
B221,Chapter I,1
B221,B22,1
B221,ICD10,1
B221,Block B20-B24,1
B222,Chapter I,1
B222,B22,1
B222,ICD10,1
B222,Block B20-B24,1
B227,Chapter I,1
B227,B22,1
B227,ICD10,1
B227,Block B20-B24,1
B230,Chapter I,1
B230,B23,1
B230,ICD10,1
B230,Block B20-B24,1
B23,Chapter I,1
B23,ICD10,1
B23,Block B20-B24,1
B231,Chapter I,1
B231,B23,1
B231,ICD10,1
B231,Block B20-B24,1
B232,Chapter I,1
B232,B23,1
B232,ICD10,1
B232,Block B20-B24,1
B238,Chapter I,1
B238,B23,1
B238,ICD10,1
B238,Block B20-B24,1
B24,Chapter I,1
B24,ICD10,1
B24,Block B20-B24,1
B250,Chapter I,1
B250,B25,1
B250,ICD10,1
B250,Block B25-B34,1
B25,Chapter I,1
B25,ICD10,1
B25,Block B25-B34,1
Block B25-B34,Chapter I,1
Block B25-B34,ICD10,1
B251,Chapter I,1
B251,B25,1
B251,ICD10,1
B251,Block B25-B34,1
B252,Chapter I,1
B252,B25,1
B252,ICD10,1
B252,Block B25-B34,1
B258,Chapter I,1
B258,B25,1
B258,ICD10,1
B258,Block B25-B34,1
B259,Chapter I,1
B259,B25,1
B259,ICD10,1
B259,Block B25-B34,1
B260,Chapter I,1
B260,Block B25-B34,1
B260,ICD10,1
B260,B26,1
B26,Chapter I,1
B26,ICD10,1
B26,Block B25-B34,1
B261,Chapter I,1
B261,Block B25-B34,1
B261,ICD10,1
B261,B26,1
B262,Chapter I,1
B262,Block B25-B34,1
B262,ICD10,1
B262,B26,1
B263,Chapter I,1
B263,Block B25-B34,1
B263,ICD10,1
B263,B26,1
B268,Chapter I,1
B268,Block B25-B34,1
B268,ICD10,1
B268,B26,1
B269,Chapter I,1
B269,Block B25-B34,1
B269,ICD10,1
B269,B26,1
B270,Chapter I,1
B270,Block B25-B34,1
B270,ICD10,1
B270,B27,1
B27,Chapter I,1
B27,ICD10,1
B27,Block B25-B34,1
B271,Chapter I,1
B271,Block B25-B34,1
B271,ICD10,1
B271,B27,1
B278,Chapter I,1
B278,Block B25-B34,1
B278,ICD10,1
B278,B27,1
B279,Chapter I,1
B279,Block B25-B34,1
B279,ICD10,1
B279,B27,1
B300,B30,1
B300,Chapter I,1
B300,Block B25-B34,1
B300,ICD10,1
B30,Chapter I,1
B30,ICD10,1
B30,Block B25-B34,1
B301,B30,1
B301,Chapter I,1
B301,Block B25-B34,1
B301,ICD10,1
B302,B30,1
B302,Chapter I,1
B302,Block B25-B34,1
B302,ICD10,1
B303,B30,1
B303,Chapter I,1
B303,Block B25-B34,1
B303,ICD10,1
B308,B30,1
B308,Chapter I,1
B308,Block B25-B34,1
B308,ICD10,1
B309,B30,1
B309,Chapter I,1
B309,Block B25-B34,1
B309,ICD10,1
B330,Chapter I,1
B330,Block B25-B34,1
B330,B33,1
B330,ICD10,1
B33,Chapter I,1
B33,ICD10,1
B33,Block B25-B34,1
B331,Chapter I,1
B331,Block B25-B34,1
B331,B33,1
B331,ICD10,1
B332,Chapter I,1
B332,Block B25-B34,1
B332,B33,1
B332,ICD10,1
B333,Chapter I,1
B333,Block B25-B34,1
B333,B33,1
B333,ICD10,1
B334,Chapter I,1
B334,Block B25-B34,1
B334,B33,1
B334,ICD10,1
B338,Chapter I,1
B338,Block B25-B34,1
B338,B33,1
B338,ICD10,1
B340,B34,1
B340,Chapter I,1
B340,ICD10,1
B340,Block B25-B34,1
B34,Chapter I,1
B34,ICD10,1
B34,Block B25-B34,1
B341,B34,1
B341,Chapter I,1
B341,ICD10,1
B341,Block B25-B34,1
B342,B34,1
B342,Chapter I,1
B342,ICD10,1
B342,Block B25-B34,1
B343,B34,1
B343,Chapter I,1
B343,ICD10,1
B343,Block B25-B34,1
B344,B34,1
B344,Chapter I,1
B344,ICD10,1
B344,Block B25-B34,1
B348,B34,1
B348,Chapter I,1
B348,ICD10,1
B348,Block B25-B34,1
B349,B34,1
B349,Chapter I,1
B349,ICD10,1
B349,Block B25-B34,1
B350,Chapter I,1
B350,B35,1
B350,ICD10,1
B350,Block B35-B49,1
B35,Chapter I,1
B35,Block B35-B49,1
B35,ICD10,1
Block B35-B49,Chapter I,1
Block B35-B49,ICD10,1
B351,Chapter I,1
B351,B35,1
B351,ICD10,1
B351,Block B35-B49,1
B352,Chapter I,1
B352,B35,1
B352,ICD10,1
B352,Block B35-B49,1
B353,Chapter I,1
B353,B35,1
B353,ICD10,1
B353,Block B35-B49,1
B354,Chapter I,1
B354,B35,1
B354,ICD10,1
B354,Block B35-B49,1
B355,Chapter I,1
B355,B35,1
B355,ICD10,1
B355,Block B35-B49,1
B356,Chapter I,1
B356,B35,1
B356,ICD10,1
B356,Block B35-B49,1
B358,Chapter I,1
B358,B35,1
B358,ICD10,1
B358,Block B35-B49,1
B359,Chapter I,1
B359,B35,1
B359,ICD10,1
B359,Block B35-B49,1
B360,Chapter I,1
B360,Block B35-B49,1
B360,B36,1
B360,ICD10,1
B36,Chapter I,1
B36,Block B35-B49,1
B36,ICD10,1
B361,Chapter I,1
B361,Block B35-B49,1
B361,B36,1
B361,ICD10,1
B362,Chapter I,1
B362,Block B35-B49,1
B362,B36,1
B362,ICD10,1
B363,Chapter I,1
B363,Block B35-B49,1
B363,B36,1
B363,ICD10,1
B368,Chapter I,1
B368,Block B35-B49,1
B368,B36,1
B368,ICD10,1
B369,Chapter I,1
B369,Block B35-B49,1
B369,B36,1
B369,ICD10,1
B370,B37,1
B370,Block B35-B49,1
B370,Chapter I,1
B370,ICD10,1
B37,Chapter I,1
B37,Block B35-B49,1
B37,ICD10,1
B371,B37,1
B371,Block B35-B49,1
B371,Chapter I,1
B371,ICD10,1
B372,B37,1
B372,Block B35-B49,1
B372,Chapter I,1
B372,ICD10,1
B373,B37,1
B373,Block B35-B49,1
B373,Chapter I,1
B373,ICD10,1
B374,B37,1
B374,Block B35-B49,1
B374,Chapter I,1
B374,ICD10,1
B375,B37,1
B375,Block B35-B49,1
B375,Chapter I,1
B375,ICD10,1
B376,B37,1
B376,Block B35-B49,1
B376,Chapter I,1
B376,ICD10,1
B377,B37,1
B377,Block B35-B49,1
B377,Chapter I,1
B377,ICD10,1
B378,B37,1
B378,Block B35-B49,1
B378,Chapter I,1
B378,ICD10,1
B379,B37,1
B379,Block B35-B49,1
B379,Chapter I,1
B379,ICD10,1
B380,Chapter I,1
B380,ICD10,1
B380,Block B35-B49,1
B380,B38,1
B38,Chapter I,1
B38,Block B35-B49,1
B38,ICD10,1
B381,Chapter I,1
B381,ICD10,1
B381,Block B35-B49,1
B381,B38,1
B382,Chapter I,1
B382,ICD10,1
B382,Block B35-B49,1
B382,B38,1
B383,Chapter I,1
B383,ICD10,1
B383,Block B35-B49,1
B383,B38,1
B384,Chapter I,1
B384,ICD10,1
B384,Block B35-B49,1
B384,B38,1
B387,Chapter I,1
B387,ICD10,1
B387,Block B35-B49,1
B387,B38,1
B388,Chapter I,1
B388,ICD10,1
B388,Block B35-B49,1
B388,B38,1
B389,Chapter I,1
B389,ICD10,1
B389,Block B35-B49,1
B389,B38,1
B390,Chapter I,1
B390,Block B35-B49,1
B390,B39,1
B390,ICD10,1
B39,Chapter I,1
B39,Block B35-B49,1
B39,ICD10,1
B391,Chapter I,1
B391,Block B35-B49,1
B391,B39,1
B391,ICD10,1
B392,Chapter I,1
B392,Block B35-B49,1
B392,B39,1
B392,ICD10,1
B393,Chapter I,1
B393,Block B35-B49,1
B393,B39,1
B393,ICD10,1
B394,Chapter I,1
B394,Block B35-B49,1
B394,B39,1
B394,ICD10,1
B395,Chapter I,1
B395,Block B35-B49,1
B395,B39,1
B395,ICD10,1
B399,Chapter I,1
B399,Block B35-B49,1
B399,B39,1
B399,ICD10,1
B400,Chapter I,1
B400,Block B35-B49,1
B400,ICD10,1
B400,B40,1
B40,Chapter I,1
B40,Block B35-B49,1
B40,ICD10,1
B401,Chapter I,1
B401,Block B35-B49,1
B401,ICD10,1
B401,B40,1
B402,Chapter I,1
B402,Block B35-B49,1
B402,ICD10,1
B402,B40,1
B403,Chapter I,1
B403,Block B35-B49,1
B403,ICD10,1
B403,B40,1
B407,Chapter I,1
B407,Block B35-B49,1
B407,ICD10,1
B407,B40,1
B408,Chapter I,1
B408,Block B35-B49,1
B408,ICD10,1
B408,B40,1
B409,Chapter I,1
B409,Block B35-B49,1
B409,ICD10,1
B409,B40,1
B410,Chapter I,1
B410,Block B35-B49,1
B410,B41,1
B410,ICD10,1
B41,Chapter I,1
B41,Block B35-B49,1
B41,ICD10,1
B417,Chapter I,1
B417,Block B35-B49,1
B417,B41,1
B417,ICD10,1
B418,Chapter I,1
B418,Block B35-B49,1
B418,B41,1
B418,ICD10,1
B419,Chapter I,1
B419,Block B35-B49,1
B419,B41,1
B419,ICD10,1
B420,Chapter I,1
B420,Block B35-B49,1
B420,B42,1
B420,ICD10,1
B42,Chapter I,1
B42,Block B35-B49,1
B42,ICD10,1
B421,Chapter I,1
B421,Block B35-B49,1
B421,B42,1
B421,ICD10,1
B427,Chapter I,1
B427,Block B35-B49,1
B427,B42,1
B427,ICD10,1
B428,Chapter I,1
B428,Block B35-B49,1
B428,B42,1
B428,ICD10,1
B429,Chapter I,1
B429,Block B35-B49,1
B429,B42,1
B429,ICD10,1
B430,Chapter I,1
B430,Block B35-B49,1
B430,B43,1
B430,ICD10,1
B43,Chapter I,1
B43,Block B35-B49,1
B43,ICD10,1
B431,Chapter I,1
B431,Block B35-B49,1
B431,B43,1
B431,ICD10,1
B432,Chapter I,1
B432,Block B35-B49,1
B432,B43,1
B432,ICD10,1
B438,Chapter I,1
B438,Block B35-B49,1
B438,B43,1
B438,ICD10,1
B439,Chapter I,1
B439,Block B35-B49,1
B439,B43,1
